,window_start,ticker,symbol,contract_month,contract_year,transactions,open,high,low,close,session_end_date,settlement_price,dollar_volume,volume,timeframe
138,2026-01-16 02:25:00,MNQH6,MNQ,H,2026.0,380,25782.0,25789.25,25780.75,25789.0,2026-01-16,,20912946,811,5min
139,2026-01-16 03:45:00,MNQH6,MNQ,H,2026.0,467,25788.75,25793.0,25784.0,25790.25,2026-01-16,,24988579,969,5min
140,2026-01-16 03:55:00,MNQH6,MNQ,H,2026.0,324,25790.5,25790.75,25784.25,25786.75,2026-01-16,,18257086,708,5min
141,2026-01-16 04:00:00,MNQH6,MNQ,H,2026.0,456,25787.0,25793.0,25784.25,25787.0,2026-01-16,,24731927,959,5min
142,2026-01-16 04:05:00,MNQH6,MNQ,H,2026.0,217,25787.25,25788.75,25785.0,25786.75,2026-01-16,,9747408,378,5min
143,2026-01-16 04:10:00,MNQH6,MNQ,H,2026.0,312,25787.25,25793.75,25785.5,25792.5,2026-01-16,,16685880,647,5min
144,2026-01-16 04:15:00,MNQH6,MNQ,H,2026.0,1328,25792.5,25810.0,25790.25,25805.75,2026-01-16,,69642656,2699,5min
145,2026-01-16 04:40:00,MNQH6,MNQ,H,2026.0,323,25800.25,25801.5,25794.25,25799.0,2026-01-16,,19064950,739,5min
146,2026-01-16 08:40:00,MNQH6,MNQ,H,2026.0,1371,25802.5,25812.75,25795.25,25810.0,2026-01-16,,75295360,2918,5min
147,2026-01-16 15:40:00,MNQH6,MNQ,H,2026.0,17952,25633.25,25634.5,25590.25,25622.75,2026-01-16,,940737204,36731,5min
148,2026-01-16 15:45:00,MNQH6,MNQ,H,2026.0,13208,25622.75,25632.0,25600.25,25630.0,2026-01-16,,637338622,24880,5min
149,2026-01-16 15:50:00,MNQH6,MNQ,H,2026.0,13564,25629.75,25656.75,25609.0,25655.0,2026-01-16,,690068743,26924,5min
150,2026-01-16 15:55:00,MNQH6,MNQ,H,2026.0,12268,25655.0,25682.25,25644.25,25680.75,2026-01-16,,623465652,24294,5min
151,2026-01-19 14:45:00,MNQH6,MNQ,H,2026.0,6319,25246.0,25266.0,25236.25,25262.5,2026-01-20,,280837651,11122,5min
152,2026-01-19 14:50:00,MNQH6,MNQ,H,2026.0,5896,25262.75,25291.75,25259.25,25289.25,2026-01-20,,305155718,12073,5min
